"","year","unitid","inst_name","address","state_abbr","zip","phone_number","city","county_name","offering_highest_level","region","inst_control","institution_level","sector","fips","chief_admin_name","chief_admin_title","hbcu","primarily_postsecondary","hospital","medical_degree","tribal_college","ein","urban_centric_locale","opeid","offering_highest_degree","currently_active_ipeds","date_closed","duns","title_iv_indicator","offering_undergrad","offering_grad","inst_status","newid","year_deleted","url_school","degree_granting","open_public","postsec_public_active","postsec_public_active_title_iv","inst_system_flag","inst_system_name","reporting_method","inst_category","land_grant","inst_size","inst_alias","url_fin_aid","url_application","cbsa","cbsa_type","csa","necta","comparison_group","longitude","latitude","county_fips","congress_district_id","cc_basic_2010","cc_instruc_undergrad_2010","cc_instruc_grad_2010","cc_undergrad_2010","cc_enroll_2010","cc_size_setting_2010","cc_basic_2000","url_netprice","comparison_group_custom","url_veterans","url_athletes","cc_basic_2015","cc_instruc_undergrad_2015","cc_instruc_grad_2015","cc_undergrad_2015","cc_enroll_2015","cc_basic_2018","cc_instruc_undergrad_2018","cc_instruc_grad_2018","cc_undergrad_2018","cc_enroll_2018","cc_size_setting_2018","cc_basic_2021","cc_instruc_undergrad_2021","cc_instruc_grad_2021","cc_undergrad_2021","cc_enroll_2021","cc_size_setting_2021","cc_size_setting_2015","url_disability_services"
"3044",2021,218399,"Morris College","100 West College Street","SC","29150-3599","8039343200","Sumter","Sumter County",5,5,2,4,2,45,"Dr. Leroy Staggers","President",1,1,0,0,0,"576000734",13,"00343900",30,1,"-2","078047701",1,1,0,"1",-2,-2,"https://www.morris.edu/",1,1,1,1,0,"-2",1,2,2,1," ","https://www.morris.edu/financial-aid","https://myhornetweb.morris.edu/ics/Admissions",44940,1,-2,-2,142,-80.346155,33.938574,45085,4506,22,-1,-1,-1,-1,-1,32,"https://npc.collegeboard.org/app/morris",1,"https://www.morris.edu/veterans-resource-center/veterans-tuition-and-fees"," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,11,2,8,-1,"https://www.morris.edu/current-students/support-services/disability-services"
"3045",2021,218414,"Newberry College","2100 College St","SC","29108","8032765010","Newberry","Newberry County",7,5,2,4,2,45,"Maurice W Scherrens","President",0,1,0,0,0,"570314404",32,"00344000",20,1,"-2","069329159",1,1,1,"1",-2,-2,"www.newberry.edu/",1,1,1,1,0,"-2",1,2,2,2," ","https://www.newberry.edu/admission#tuition-and-aid","my.newberry.edu/ICS/Admissions/Apply_Online.jnz?portlet=Apply_Online&screen=Begin%2f%2f1867c072-9d62-410c-b044-c6c91d9593d4&screenType=next%27",35140,2,192,-2,139,-81.619777,34.285868,45071,4505,22,-1,-1,-1,-1,-1,32,"https://npc.collegeboard.org/student/app/newberry",2," ","www.newberrywolves.com/",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,11,2,11,-1,"www.newberry.edu/disability-services"
"3046",2021,218441,"North Greenville University","7801 N. Tigerville Road","SC","29688-1892","8649777000","Tigerville","Greenville County",9,5,2,4,2,45,"Gene C. Fant, Jr. PhD","President CEO",0,1,0,0,0,"570314406",41,"00344100",12,1,"-2","046506499",1,1,1,"1",-2,-2,"www.ngu.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.ngu.edu/admissions/financial-aid/","www.ngu.edu/admissions/how-to-apply/",24860,1,273,-2,125,-82.37026,35.069758,45045,4504,22,-1,-1,-1,-1,-1,32,"www.shoppingsheet.com/Shopping/School/218441",1," ","web3.ncaa.org/aprsearch/asrsearch",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,18,11,4,11,-1,"www.ngu.edu/academics/undergraduate/student-success/accessibility/"
"3047",2021,218487,"Orangeburg Calhoun Technical College","3250 Saint Matthews Rd","SC","29118-8299","8035360311","Orangeburg","Orangeburg County",3,5,1,2,4,45,"Walt Tobin, PhD","President",0,1,-2,0,0,"570481987",41,"00681500",40,1,"-2","078046687",1,1,0,"1",-2,-2,"www.octech.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,2,"OCtech","www.octech.edu/cost-financial-aid","https://www.applyweb.com/octech/index.ftl",36700,2,192,-2,82,-80.82927,33.54485,45075,4506,2,-1,-1,-1,-1,-1,40,"www.octech.edu/wp-content/uploads/2019/09/NetPriceCalc.html",2,"www.octech.edu/cost-financial-aid/types-of-aid/veterans-benefits"," ",7,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,"www.octech.edu/student-resources/students-with-disabilities"
"3048",2021,218520,"Piedmont Technical College","620 North Emerald Road","SC","29646","8649418324","Greenwood","Greenwood County",3,5,1,2,4,45,"Hope Rivers","President",0,1,-2,0,0,"570476862",32,"00399200",40,1,"-2","073706624",1,1,0,"1",-2,-2,"https://www.ptc.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,2," ","https://www.ptc.edu/cost-financial-aid","https://www.ptc.edu/admissions/new-students",24940,2,273,-2,78,-82.120635,34.207415,45047,4503,2,-1,-1,-1,-1,-1,40,"https://www.ptc.edu/cost-financial-aid/tuition-fees/net-price-calculator",1,"https://www.ptc.edu/cost-financial-aid/types-aid-scholarships/veterans-va-benefits"," ",7,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,1,1,3,-1,"https://www.ptc.edu/college-resources/student-disability-resources"
"3049",2021,218539,"Presbyterian College","503 South Broad Street","SC","29325","8648332820","Clinton","Laurens County",9,5,2,4,2,45,"Matthew vandenBerg","President",0,1,0,0,0,"570314408",32,"00344500",13,1,"-2","078059870",1,1,1,"1",-2,-2,"https://www.presby.edu/",1,1,1,1,0,"-2",1,2,2,2,"PC","https://www.presby.edu/admissions/tuition-aid","https://www.presby.edu/admissions/apply-to-pc/",24860,1,273,-2,133,-81.87448,34.465834,45059,4503,21,-1,-1,-1,-1,-1,31,"https://tcc.noellevitz.com/Presbyterian College/Freshman-Students",1,"www.presby.edu/academics/registrar/veterans-benefits/","https://www.presby.edu/about/offices-services/institutional-research-assessment/",21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,21,9,3,12,4,11,-1,"https://www.presby.edu/about/offices-services/office-of-the-provost/accommodations-for-disabilities/"
"3050",2021,218645,"University of South Carolina Aiken","471 University Pkwy","SC","29801","8036486851","Aiken","Aiken County",7,5,1,4,1,45,"Daniel J. Heimmermann","Chancellor",0,1,0,0,0,"576001153",21,"00344900",20,1,"-2","066492083",1,1,1,"1",-2,-2,"www.usca.edu/",1,1,1,1,1,"University of South Carolina",1,2,2,2,"University of South Carolina Aiken, USC Aiken, USCA, USC Aiken, University of South Carolina at Aiken, UofSC Aiken","www.usca.edu/financialaid","www.usca.edu/admissions/apply/",12260,1,-2,-2,124,-81.767612,33.572704,45003,4502,22,-1,-1,-1,-1,-1,32,"ie.usca.edu/NetPrice/npcalc.htm",1,"www.usca.edu/business-services/tuition-and-fees","ie.usca.edu/Athletics/index.html",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,20,16,7,11,4,13,-1,"www.usca.edu/disability-services"
"3051",2021,218654,"University of South Carolina Beaufort","1 University Boulevard","SC","29909","8432088000","Bluffton","Beaufort County",7,5,1,4,1,45,"Al Panu","Chancellor",0,1,0,0,0,"576001153",31,"00345000",20,1,"-2","041387846",1,1,1,"1",-2,-2,"www.uscb.edu/",1,1,1,1,1,"University of South Carolina",1,2,2,2,"USC Beaufort","admissions.uscb.edu/tuition-and-financial-aid/index.html","https://admissions.uscb.edu/apply/index.html",25940,1,-2,-2,137,-80.973595,32.303308,45013,4501,22,-1,-1,-1,-1,-1,40,"www.uscb.edu/institutional-effectiveness/net-price-calculator/index.html",1,"admissions.uscb.edu/apply/military/active-duty-and-veterans/index.html"," ",22,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,12,0,11,3,11,-1,"campuslife.uscb.edu/"
"3052",2021,218663,"University of South Carolina-Columbia","Columbia-Campus","SC","29208","8037777000","Columbia","Richland County",9,5,1,4,1,45,"Harris Pastides","Interim President",0,1,0,1,0,"576001153",12,"00344800",11,1,"-2","141387846",1,1,1,"1",-2,-2,"www.sc.edu/",1,1,1,1,1,"University of South Carolina",1,2,2,5," ","www.sc.edu/financialaid/","www.sc.edu/apply/index.php",17900,1,192,-2,91,-81.026935,33.996788,45079,4506,15,-1,-1,-1,-1,-1,15,"npc.collegeboard.org/student/app/sc",1,"www.sa.sc.edu/veterans/","www.sc.edu/about/offices_and_divisions/institutional_research_assessment_and_analytics/retention_and_graduation/index.php",15,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,15,17,14,15,4,16,-1,"sc.edu/about/offices_and_divisions/student_disability_resource_center/"
"3053",2021,218672,"University of South Carolina-Lancaster","476 Hubbard Drive","SC","29720-0889","8033137000","Lancaster","Lancaster County",3,5,1,2,4,45,"Dr. Walt Collins III","Palmetto College Campus Dean",0,1,-2,0,0,"576001153",32,"00345300",40,1,"-2","030506570",1,1,0,"1",-2,-2,"www.sc.edu/about/system_and_campuses/lancaster/index.php",1,1,1,1,1,"University of South Carolina",1,4,2,2," ","www.sc.edu/about/system_and_campuses/lancaster/internal/current_students/financial_aid/index.php","www.sc.edu/about/system_and_campuses/lancaster/apply/index.php",16740,1,172,-2,68,-80.787069,34.736282,45057,4505,11,-1,-1,-1,-1,-1,40,"sc.edu/pcnetprice/lancaster/",1,"sc.edu/bursar/schedule_regional.shtml"," ",3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,1,0,1,1,2,-1,"www.sc.edu/about/system_and_campuses/lancaster/internal/current_students/career_counseling_disability_services/disability_services/index.php"
"3054",2021,218681,"University of South Carolina-Salkehatchie","465 James Brandt Blvd","SC","29810-0617","8009225500","Allendale","Allendale County",3,5,1,2,4,45,"Chris Nesmith","Dean",0,1,-2,0,0,"576001153",41,"00345400",40,1,"-2","098400435",1,1,0,"1",-2,-2,"sc.edu/about/system_and_campuses/salkehatchie/index.php",1,1,1,1,1,"University of South Carolina",1,4,2,1," ","sc.edu/about/system_and_campuses/salkehatchie/apply/financial_aid/index.php","sc.edu/about/system_and_campuses/salkehatchie/apply/application.php",-2,-2,-2,-2,65,-81.301838,33.014312,45005,4506,11,-1,-1,-1,-1,-1,40,"sc.edu/pcnetprice/salkehatchie/",1,"www.sc.edu/about/system_and_campuses/salkehatchie/internal/current_students/financial_aid/veterans.php"," ",1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,2,1,0,2,1,2,-1,"www.sc.edu/about/system_and_campuses/salkehatchie/internal/current_students/disability_services/index.php"
"3055",2021,218690,"University of South Carolina-Sumter","200 Miller Rd","SC","29150-2498","8037758727","Sumter","Sumter County",3,5,1,2,4,45,"Michael E. Sonntag","Palmetto College Campus Dean",0,1,-2,0,0,"576001153",13,"00342600",40,1,"-2","119192425",1,1,0,"1",-2,-2,"www.sc.edu/about/system_and_campuses/sumter/index.php",1,1,1,1,1,"University of South Carolina",1,4,2,2," ","sc.edu/about/system_and_campuses/sumter/apply/financial_aid/index.php","www.uscsumter.edu/index.php/new-admissions.html",44940,1,-2,-2,68,-80.373459,33.934698,45085,4505,11,-1,-1,-1,-1,-1,40,"sc.edu/pcnetprice/sumter/",1,"sc.edu/about/offices_and_divisions/bursar/index.php"," ",1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,1,0,1,1,2,-1,"www.sc.edu/about/system_and_campuses/sumter/internal/current_students/disability_services/index.php"
"3056",2021,218706,"University of South Carolina-Union","309 East Academy St","SC","29379-0729","8644298728","Union","Union County",3,5,1,2,4,45,"Randy Lowell","Campus Dean",0,1,-2,0,0,"576001153",32,"00492700",40,1,"-2","193523388",1,1,0,"1",-2,-2,"www.sc.edu/about/system_and_campuses/union/index.php",1,1,1,1,1,"University of South Carolina",1,4,2,2," ","www.sc.edu/about/system_and_campuses/union/apply/financial_aid/index.php","www.sc.edu/about/system_and_campuses/union/apply/index.php",46420,2,273,-2,68,-81.621042,34.717771,45087,4505,11,-1,-1,-1,-1,-1,40,"sc.edu/pcnetprice/union/",1,"www.sc.edu/about/system_and_campuses/union/apply/financial_aid/index.php"," ",3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,1,0,1,1,2,-1,"www.sc.edu/about/system_and_campuses/union/internal/current_students/disability_services/"
"3057",2021,218724,"Coastal Carolina University","103 Tom Trout Drive","SC","29526","8433473161","Conway","Horry County",9,5,1,4,1,45,"Dr. Michael T. Benson","President",0,1,0,0,0,"570977955",13,"00345100",12,1,"-2","966486045",1,1,1,"1",-2,-2,"www.coastal.edu/",1,1,1,1,0,"-2",1,2,2,4," ","www.coastal.edu/financialaid/","www.coastal.edu/admissions/apply.html",34820,1,396,-2,107,-79.011767,33.794995,45051,4507,20,-1,-1,-1,-1,-1,31,"www.coastal.edu/financialaid/netpricecalculators/",1,"www.coastal.edu/services/veteranservices/","www.coastal.edu/financialaid/generalinformation/heoa/athleticaidheoadisclosures/",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,13,13,3,13,-1,"www.coastal.edu/disabilityservices/"
"3058",2021,218733,"South Carolina State University","300 College St NE","SC","29117-0001","8035367000","Orangeburg","Orangeburg County",9,5,1,4,1,45,"Mr. Alexander Conyers","Acting President",1,1,0,0,0,"576000950",32,"00344600",12,1,"-2","626143457",1,1,1,"1",-2,-2,"www.scsu.edu/",1,1,1,1,0,"-2",1,2,1,2," ","www.scsu.edu/admissions/financialaid.aspx","https://www.scsu.edu/admissions/applyingtoscstate.aspx",36700,2,192,-2,124,-80.848722,33.497968,45075,4506,17,-1,-1,-1,-1,-1,16,"www.scsu.edu/netprice/",1,"www.scsu.edu/admissions/registrarsoffice/registrarsofficeveteransaffairsqa.aspx","www.scsuathletics.com/sports/2013/10/2/Compliance-Important Links.aspx",19,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,12,10,4,11,-1,"www.scsu.edu/studentaffairs/officeofstudentdisabilityservices/accommodations.aspx"
"3059",2021,218742,"University of South Carolina-Upstate","800 University Way","SC","29303-4999","8645035000","Spartanburg","Spartanburg County",7,5,1,4,1,45,"Bennie L. Harris","Chancellor",0,1,0,0,0,"576001153",22,"00695100",20,1,"-2","005588694",1,1,1,"1",-2,-2,"www.uscupstate.edu/",1,1,1,1,1,"University of South Carolina",1,2,2,3," ","www.uscupstate.edu/admissions-and-financial-aid/","https://www.uscupstate.edu/apply/",43900,1,273,-2,136,-81.970583,34.996403,45083,4504,22,-1,-1,-1,-1,-1,32,"netprice.uscupstate.edu/",1,"www.uscupstate.edu/the-dome/enrolled-students/registration-records/veterans/"," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,16,9,11,3,12,-1,"https://www.uscupstate.edu/current-students/disability-services/"
"3060",2021,218751,"Sherman College of Chiropractic","2020 Springfield Rd","SC","29316","8645788770","Spartanburg","Spartanburg County",9,5,2,4,2,45,"Edwin Cordero, D.C.","President",0,1,0,0,0,"237242844",22,"02063700",13,1,"-2","078051042",1,0,1,"1",-2,-2,"https://www.sherman.edu/",1,1,1,1,0,"-2",1,1,2,1,"Sherman College / SCSC / Sherman College of Chiropractic / Sherman","https://www.sherman.edu/admissions/tuition-fees-and-financial-aid/","https://fbrenderer.sherman.edu/#/renderer/Applynow",43900,1,273,-2,156,-81.985878,35.014602,45083,4504,26,-1,-1,-1,-1,-1,53," ",1,"https://www.sherman.edu/admissions/tuition-fees-and-financial-aid/"," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,0,3,0,7,18,-1,"www.sherman.edu/current-students/accommodations-and-disability/"
"3061",2021,218821,"Spartanburg Methodist College","1000 Powell Mill Road","SC","29301-5899","8645874000","Spartanburg","Spartanburg County",5,5,2,4,2,45,"W. Scott Cochran","President",0,1,0,0,0,"570314415",22,"00344700",30,1,"-2","030115059",1,1,0,"1",-2,-2,"https://www.smcsc.edu/",1,1,1,1,0,"-2",1,3,2,2,"SMC","https://www.smcsc.edu/financial-aid/","https://www.smcsc.edu/apply-online/",43900,1,273,-2,192,-81.970863,34.955117,45083,4504,9,-1,-1,-1,-1,-1,40,"https://www.smcsc.edu/net-price-calc/",1," "," ",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,4,1,2,-1,"https://www.smcsc.edu/resources/academic-resources/star/"
"3062",2021,218830,"Spartanburg Community College","107 Community College Drive","SC","29303","8645924500","Spartanburg","Spartanburg County",3,5,1,2,4,45,"G. Michael Mikota","President",0,1,-2,0,0,"570439615",22,"00399400",40,1,"-2","084704972",1,1,0,"1",-2,-2,"https://www.sccsc.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,3," ","https://www.sccsc.edu/financialaid","https://sccsc.elluciancrmrecruit.com/Apply/Account/Login?ReturnUrl=%2fApply",43900,1,273,-2,70,-81.989811,34.974587,45083,4504,6,-1,-1,-1,-1,-1,40,"https://www.sccsc.edu/financial-aid/tuition/npc.php",1,"https://www.sccsc.edu/financial-aid/VA.php"," ",7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,4,2,0,2,1,3,-1,"https://www.sccsc.edu/sds/"
"3063",2021,218858,"Central Carolina Technical College","506 N Guignard Dr","SC","29150-2499","8037781961","Sumter","Sumter County",3,5,1,2,4,45,"Kevin Pollock","President",0,1,-2,0,0,"570425905",13,"00399500",40,1,"-2","073708414",1,1,0,"1",-2,-2,"www.cctech.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,2,"Central Carolina|CCTC|CCT|Sumter Tech|Central Carolina Tech","www.cctech.edu/financial-aid/","www.cctech.edu/admissions/using-the-online-application-form/",44940,1,-2,-2,73,-80.37101,33.933342,45085,4505,2,-1,-1,-1,-1,-1,40,"www.cctech.edu/NetPriceCalculator/npcalc.htm",1,"www.cctech.edu/financial-aid/military-students/"," ",8,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,5,2,0,1,1,2,-1,"www.cctech.edu/resources/disability-services/"
"3064",2021,218867,"Sumter Beauty College","921 Carolina Ave","SC","29150-2871"," ","Sumter","Sumter County",2,5,3,1,9,45," "," ",0,1,-2,-2,0,"-1",13,"02567600",0,0,"06/03/2021"," ",5,1,0,"4",-2,2021," ",0,1,3,9,-2,"-2",-2,-2,2,-2," "," "," ",44940,1,-2,-2,-2,-80.350824,33.945259,45085,4506,-2,-1,-1,-1,-1,-1,-2," ",-2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1," "
"3065",2021,218885,"Tri-County Technical College","7900 U.S. Hwy 76","SC","29670","8646468282","Pendleton","Anderson County",3,5,1,2,4,45,"D. Galen Dehay","President",0,1,-2,0,0,"570428018",21,"00492600",40,1,"-2","078045176",1,1,0,"1",-2,-2,"https://www.tctc.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,3,"TCTC  Tricounty Technical College  Tri-County Tech","https://www.tctc.edu/paying-for-college/","https://www.tctc.edu/admissions/apply-now/",24860,1,273,-2,78,-82.792015,34.641914,45007,4503,4,-1,-1,-1,-1,-1,40,"etcdata.tctc.edu/vpba/financial_aid/netprice/npcalc.htm",1,"https://www.tctc.edu/paying-for-college/veterans-students-benefits-portal/"," ",1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,7,3,0,2,1,3,-1,"https://www.tctc.edu/accessibility/"
"3066",2021,218894,"Trident Technical College","7000 Rivers Avenue","SC","29423-8067","8435746111","Charleston","Charleston County",3,5,1,2,4,45,"Mary Thornley","President",0,1,-2,0,0,"570440170",12,"00492000",40,1,"-2","098405459",1,1,0,"1",-2,-2,"https://www.tridenttech.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,4," ","https://www.tridenttech.edu/pay/index.htm","https://www.applyweb.com/trident/index.ftl",16700,1,-2,-2,72,-80.031276,32.928767,45019,4501,7,-1,-1,-1,-1,-1,40,"https://www.tridenttech.edu/pay/apply/fa_Calc.htm",1,"https://www.tridenttech.edu/student/help/military/index.htm"," ",4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,5,2,0,1,1,4,-1,"https://www.tridenttech.edu/student/help/st_disab.htm"
"3067",2021,218919,"Voorhees College","481 Porter Drive","SC","29042","8037801051","Denmark","Bamberg County",5,5,2,4,2,45,"Dr. Ronnie Hopkins","President",1,1,0,0,0,"570329786",32,"00345500",30,1,"-2","078050846",1,1,0,"1",-2,-2,"www.voorhees.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.voorhees.edu/admissions/financial-aid","www.voorhees.edu/admissions/apply-now",-2,-2,-2,-2,142,-81.127863,33.307199,45009,4506,22,-1,-1,-1,-1,-1,32,"www.voorhees.edu/net-price-calculator",1,"www.voorhees.edu/admissions/veterans-affairs-information","www.voorhees.edu/",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,11,2,8,-1,"www.voorhees.edu/"
"3068",2021,218955,"Williamsburg Technical College","601 Martin Luther King Jr Ave","SC","29556-4197","8433554110","Kingstree","Williamsburg County",3,5,1,2,4,45,"Dr. Patricia A. Lee","President",0,1,-2,0,0,"570518264",32,"00932200",40,1,"-2","078046141",1,1,0,"1",-2,-2,"www.wiltech.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,1,"WTC","https://www.wiltech.edu/financial-aid.html","https://www.wiltech.edu/admissions/",-2,-2,-2,-2,86,-79.817984,33.657085,45089,4506,1,-1,-1,-1,-1,-1,40,"https://www.wiltech.edu/NetPrice/NetPriceCalculator/npcalc.htm",2," "," ",7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,9,3,0,1,1,1,-1,"https://www.wiltech.edu/disability-statements/"
"3069",2021,218964,"Winthrop University","701 Oakland Ave","SC","29733","8033232211","Rock Hill","York County",8,5,1,4,1,45,"Dr. George W. Hynd","Interim President",0,1,0,0,0,"576001204",13,"00345600",20,1,"-2","071055214",1,1,1,"1",-2,-2,"www.winthrop.edu/",1,1,1,1,0,"-2",1,2,2,3," ","www.winthrop.edu/finaid/","https://www.winthrop.edu/apply-now.aspx",16740,1,172,-2,109,-81.031404,34.941515,45091,4505,18,-1,-1,-1,-1,-1,21,"www.winthrop.edu/finaid/net-price-calculator.aspx",1,"www.winthrop.edu/veteransbenefits/index.aspx","www.winthropeagles.com/",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,6,10,4,14,-1,"https://www.winthrop.edu/hcs/about-accessibility.aspx"
"3070",2021,218973,"Wofford College","429 N Church St","SC","29303-3663","8645974000","Spartanburg","Spartanburg County",5,5,2,4,2,45,"Nayef H. Samhat","President",0,1,0,0,0,"570314422",13,"00345700",30,1,"-2","078060613",1,1,0,"1",-2,-2,"www.wofford.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.wofford.edu/financialaid","www.commonapp.org/",43900,1,273,-2,131,-81.933568,34.959411,45083,4504,21,-1,-1,-1,-1,-1,31,"wofford.studentaidcalculator.com/",1," "," ",21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,21,9,0,14,2,11,-1,"https://www.wofford.edu/student-experiences/wellness-center/accessibility"
"3071",2021,218991,"York Technical College","452 S Anderson Rd","SC","29730","8033278000","Rock Hill","York County",3,5,1,2,4,45,"Stacey J. Moore","President",0,1,-2,0,0,"576024198",13,"00399600",40,1,"-2","074499989",1,1,0,"1",-2,-2,"www.yorktech.edu/",1,1,1,1,1,"South Carolina Technical College System",1,4,2,2," ","www.yorktech.edu/financial-aid/","https://www.yorktech.edu/apply/",16740,1,172,-2,70,-80.995273,34.934416,45091,4505,4,-1,-1,-1,-1,-1,40,"yorktech.edu/netpricecalculator.htm",1," "," ",7,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,2,0,2,1,3,-1,"www.yorktech.edu/Special-Resources-Office.aspx"
"3072",2021,219000,"Augustana University","2001 S Summit Ave","SD","57197-0001","6052745516","Sioux Falls","Minnehaha County",9,4,2,4,2,46,"Stephanie Herseth Sandlin","President",0,1,0,0,0,"460224588",12,"00345800",13,1,"-2","076974088",1,1,1,"1",-2,-2,"www.augie.edu/",1,1,1,1,0,"-2",1,2,2,2,"Augie  Augustana College(SD)  Augustana University","www.augie.edu/admission/financing-your-education","www.augie.edu/admission/applying-augustana",43620,1,-2,-2,120,-96.736975,43.525148,46099,4600,22,-1,-1,-1,-1,-1,32,"www.augie.edu/npc",1,"www.augie.edu/admission/financing-your-education/outsideassist/veterans-education-benefits","www.goaugie.com/sports/2008/9/12/compliance.aspx",22,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,19,13,9,13,3,11,-1,"www.augie.edu/academics/student-success-center/academic-support/accessibility-services"
"3073",2021,219037,"The Salon Professional Academy","937 East North Street","SD","57701","6053420697","Rapid City","Pennington County",2,4,3,1,9,46,"Wendy Beaumont","President",0,1,-2,0,0,"843120022",13,"02137100",0,1,"-2","055472730",1,1,0,"1",-2,-2,"www.tsparapidcity.com/",0,1,1,1,0,"-2",2,6,2,1," ","https://tsparapidcity.com/financial-aid/"," ",39660,1,452,-2,41,-103.194526,44.086343,46103,4600,-2,-1,-1,-1,-1,-1,-2,"https://tsparapidcity.com/wp-content/uploads/sites/7/npc/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://tsparapidcity.com/wp-content/uploads/sites/7/2020/04/Disability_Support_Services-3-30-2020-Finalized.pdf"
"3074",2021,219046,"Black Hills State University","1200 University St","SD","57799-9500","8002552478","Spearfish","Lawrence County",7,4,1,4,1,46,"Dr. Laurie Nichols","President",0,1,0,0,0,"466000364",32,"00345900",20,1,"-2","929922805",1,1,1,"1",-2,-2,"www.bhsu.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,2,2,"BHSU","www.bhsu.edu/Admissions/Pay-for-College/Financial-Aid","https://apply.sdbor.edu/login.cfm?inst=bhsu",43940,2,452,-2,124,-103.870966,44.494889,46081,4600,20,-1,-1,-1,-1,-1,32,"https://form.bhsu.edu/BH_TuitionCalc/TuitionCalculator.aspx",1,"www.bhsu.edu/BHSU-Rapid-City/Current-Students/Veterans-Benefits","www.bhsu.edu/Academics/Academic-Affairs/Institutional-Research/Right-to-know-Data",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,6,7,3,10,-1,"www.bhsu.edu/Student-Life/Student-Services/Disability-Services"
"3075",2021,219082,"Dakota State University","820 N Washington Ave","SD","57042-1799","6052565111","Madison","Lake County",9,4,1,4,1,46,"Dr. Jose-Marie Griffiths","President",0,1,0,0,0,"466000364",32,"00346300",12,1,"-2","929923506",1,1,1,"1",-2,-2,"https://dsu.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,2,2,"Dakota State","https://dsu.edu/admissions/financial-aid/index.html","https://dsu.edu/apply.html",-2,-2,-2,-2,118,-97.113358,44.013014,46079,4600,20,-1,-1,-1,-1,-1,32,"https://dsu.edu/admissions/undergraduate/cost-aid/net-price-calculator.html",1," ","https://dsu.edu/about-dsu/consumer-information/index.html",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,19,16,13,7,4,10,-1,"https://dsu.edu/student-life/disability-services/index.html"
